Timestamp Temperature(°C) Humidity(%)
2024-09-21 22:01:25 24.40 46.93
2024-09-21 22:01:27 24.41 46.91
2024-09-21 22:01:28 24.40 46.89
2024-09-21 22:01:30 24.41 46.91
2024-09-21 22:01:31 24.43 46.92
2024-09-21 22:01:33 24.42 46.87
2024-09-21 22:01:34 24.42 46.91
2024-09-21 22:01:36 24.39 46.90
2024-09-21 22:01:37 24.43 46.91
2024-09-21 22:01:39 24.42 46.91
2024-09-21 22:01:40 24.41 46.91
2024-09-21 22:01:42 24.41 46.93
2024-09-21 22:01:43 24.40 46.87
2024-09-21 22:01:45 24.40 46.91
2024-09-21 22:01:46 24.42 46.91
2024-09-21 22:01:48 24.41 46.90
2024-09-21 22:01:49 24.42 46.91
2024-09-21 22:01:51 24.41 46.94
2024-09-21 22:01:52 24.42 46.89
2024-09-21 22:01:54 24.43 46.93
2024-09-21 22:01:56 24.40 46.91
2024-09-21 22:01:57 24.41 46.94
2024-09-21 22:01:59 24.40 46.95
2024-09-21 22:02:00 24.42 46.95
2024-09-21 22:02:02 24.42 46.93
2024-09-21 22:02:03 24.41 46.96
2024-09-21 22:02:05 24.42 46.94
2024-09-21 22:02:06 24.42 46.95
2024-09-21 22:02:08 24.42 46.97
2024-09-21 22:02:09 24.41 46.95
2024-09-21 22:02:11 24.41 46.96
2024-09-21 22:02:12 24.44 46.97
2024-09-21 22:02:14 24.42 46.95
2024-09-21 22:02:15 24.43 46.94
2024-09-21 22:02:17 24.41 46.95
2024-09-21 22:02:18 24.42 46.95
2024-09-21 22:02:20 24.43 46.93
2024-09-21 22:02:21 24.42 46.98
2024-09-21 22:02:23 24.43 46.96
2024-09-21 22:02:24 24.44 46.99
2024-09-21 22:02:26 24.45 46.97
2024-09-21 22:02:27 24.43 46.96
2024-09-21 22:02:29 24.43 46.94
2024-09-21 22:02:30 24.43 46.97
2024-09-21 22:02:32 24.42 46.96
2024-09-21 22:02:33 24.45 47.00
2024-09-21 22:02:35 24.43 46.99
2024-09-21 22:02:36 24.44 47.00
2024-09-21 22:02:38 24.45 46.94
2024-09-21 22:02:39 24.43 47.03
2024-09-21 22:02:41 24.44 46.99
2024-09-21 22:02:42 24.42 47.04
2024-09-21 22:02:44 24.43 46.98
2024-09-21 22:02:45 24.43 46.93
2024-09-21 22:02:47 24.43 46.98
2024-09-21 22:02:48 24.44 46.96
2024-09-21 22:02:50 24.42 46.99
2024-09-21 22:02:51 24.44 46.97
2024-09-21 22:02:53 24.44 46.98
2024-09-21 22:02:54 24.44 46.97
2024-09-21 22:02:56 24.44 46.97
2024-09-21 22:02:58 24.44 46.98
2024-09-21 22:02:59 24.43 47.00
2024-09-21 22:03:01 24.43 46.98
2024-09-21 22:03:02 24.44 46.95
2024-09-21 22:03:04 24.45 46.98
2024-09-21 22:03:05 24.44 46.98
2024-09-21 22:03:07 24.46 47.01
2024-09-21 22:03:08 24.45 46.95
2024-09-21 22:03:10 24.43 46.98
2024-09-21 22:03:11 24.44 46.96
2024-09-21 22:03:13 24.45 46.96
2024-09-21 22:03:14 24.45 47.00
2024-09-21 22:03:16 24.46 46.99
2024-09-21 22:03:17 24.44 46.96
2024-09-21 22:03:19 24.45 46.96
2024-09-21 22:03:20 24.45 46.96
2024-09-21 22:03:22 24.45 46.96
2024-09-21 22:03:23 24.44 46.93
2024-09-21 22:03:25 24.45 47.00
2024-09-21 22:03:26 24.46 47.00
2024-09-21 22:03:28 24.45 46.99
2024-09-21 22:03:29 24.43 47.01
2024-09-21 22:03:31 24.45 47.00
2024-09-21 22:03:32 24.47 46.97
2024-09-21 22:03:34 24.44 46.95
2024-09-21 22:03:35 24.46 46.98
2024-09-21 22:03:37 24.46 46.96
2024-09-21 22:03:38 24.46 46.95
2024-09-21 22:03:40 24.46 46.96
2024-09-21 22:03:41 24.45 47.00
2024-09-21 22:03:43 24.45 46.98
2024-09-21 22:03:44 24.46 46.98
2024-09-21 22:03:46 24.45 47.04
2024-09-21 22:03:47 24.46 46.99
2024-09-21 22:03:49 24.46 47.05
2024-09-21 22:03:50 24.46 47.00
2024-09-21 22:03:52 24.47 47.01
2024-09-21 22:03:53 24.45 46.97
2024-09-21 22:03:55 24.46 47.03
2024-09-21 22:03:56 24.46 47.04
2024-09-21 22:03:58 24.47 47.02
2024-09-21 22:04:00 24.47 47.01
2024-09-21 22:04:01 24.47 47.00
2024-09-21 22:04:03 24.47 47.05
2024-09-21 22:04:04 24.46 47.00
2024-09-21 22:04:06 24.47 47.01
2024-09-21 22:04:07 24.48 47.02
2024-09-21 22:04:09 24.48 47.03
2024-09-21 22:04:10 24.46 47.03
2024-09-21 22:04:12 24.47 47.01
2024-09-21 22:04:13 24.47 47.04
2024-09-21 22:04:15 24.48 47.03
2024-09-21 22:04:16 24.48 47.07
2024-09-21 22:04:18 24.48 47.06
2024-09-21 22:04:19 24.47 47.02
2024-09-21 22:04:21 24.47 47.05
2024-09-21 22:04:22 24.48 47.08
2024-09-21 22:04:24 24.47 47.06
2024-09-21 22:04:25 24.48 47.03
2024-09-21 22:04:27 24.49 47.05
2024-09-21 22:04:28 24.47 47.06
2024-09-21 22:04:30 24.48 47.09
2024-09-21 22:04:31 24.49 47.07
2024-09-21 22:04:33 24.47 47.09
2024-09-21 22:04:34 24.47 47.07
2024-09-21 22:04:36 24.48 47.06
2024-09-21 22:04:37 24.49 47.07
2024-09-21 22:04:39 24.48 47.09
2024-09-21 22:04:40 24.49 47.04
2024-09-21 22:04:42 24.49 47.10
2024-09-21 22:04:43 24.49 47.10
2024-09-21 22:04:45 24.48 47.06
2024-09-21 22:04:46 24.49 47.06
2024-09-21 22:04:48 24.48 47.08
2024-09-21 22:04:49 24.48 47.07
2024-09-21 22:04:51 24.49 47.06
2024-09-21 22:04:52 24.49 47.08
2024-09-21 22:04:54 24.48 47.07
2024-09-21 22:04:55 24.49 47.09
2024-09-21 22:04:57 24.49 47.08
2024-09-21 22:04:59 24.48 47.11
2024-09-21 22:05:00 24.49 47.14
2024-09-21 22:05:02 24.49 47.11
2024-09-21 22:05:03 24.49 47.07
2024-09-21 22:05:05 24.49 47.07
2024-09-21 22:05:06 24.49 47.11
2024-09-21 22:05:08 24.49 47.12
2024-09-21 22:05:09 24.49 47.08
2024-09-21 22:05:11 24.49 47.08
2024-09-21 22:05:12 24.51 47.09
2024-09-21 22:05:14 24.50 47.11
2024-09-21 22:05:15 24.51 47.11
2024-09-21 22:05:17 24.50 47.08
2024-09-21 22:05:18 24.49 47.07
2024-09-21 22:05:20 24.49 47.11
2024-09-21 22:05:21 24.51 47.11
2024-09-21 22:05:23 24.50 47.08
2024-09-21 22:05:24 24.49 47.05
2024-09-21 22:05:26 24.50 47.06
2024-09-21 22:05:27 24.49 47.10
2024-09-21 22:05:29 24.51 47.14
2024-09-21 22:05:30 24.49 47.08
2024-09-21 22:05:32 24.50 47.11
2024-09-21 22:05:33 24.52 47.10
2024-09-21 22:05:35 24.49 47.09
2024-09-21 22:05:36 24.51 47.10
2024-09-21 22:05:38 24.51 47.14
2024-09-21 22:05:39 24.50 47.05
2024-09-21 22:05:41 24.50 47.10
2024-09-21 22:05:42 24.51 47.06
2024-09-21 22:05:44 24.51 47.11
2024-09-21 22:05:45 24.52 47.11
2024-09-21 22:05:47 24.51 47.12
2024-09-21 22:05:48 24.49 47.13
2024-09-21 22:05:50 24.52 47.18
2024-09-21 22:05:51 24.51 47.11
2024-09-21 22:05:53 24.53 47.17
2024-09-21 22:05:54 24.51 47.13
2024-09-21 22:05:56 24.51 47.14
2024-09-21 22:05:57 24.51 47.09
2024-09-21 22:05:59 24.51 47.12
2024-09-21 22:06:01 24.51 47.11
2024-09-21 22:06:02 24.51 47.12
2024-09-21 22:06:04 24.52 47.11
2024-09-21 22:06:05 24.53 47.18
2024-09-21 22:06:07 24.52 47.15
2024-09-21 22:06:08 24.50 47.13
2024-09-21 22:06:10 24.50 47.10
2024-09-21 22:06:11 24.53 47.13
2024-09-21 22:06:13 24.52 47.15
2024-09-21 22:06:14 24.51 47.14
2024-09-21 22:06:16 24.53 47.17
2024-09-21 22:06:17 24.53 47.13
2024-09-21 22:06:19 24.54 47.17
2024-09-21 22:06:20 24.54 47.13
2024-09-21 22:06:22 24.54 47.16
2024-09-21 22:06:23 24.52 47.14
2024-09-21 22:06:25 24.53 47.16
2024-09-21 22:06:26 24.53 47.15
2024-09-21 22:06:28 24.53 47.18
2024-09-21 22:06:29 24.52 47.17
2024-09-21 22:06:31 24.54 47.18
2024-09-21 22:06:32 24.54 47.16
2024-09-21 22:06:34 24.54 47.16
2024-09-21 22:06:35 24.54 47.12
2024-09-21 22:06:37 24.53 47.17
2024-09-21 22:06:38 24.54 47.13
2024-09-21 22:06:40 24.53 47.17
2024-09-21 22:06:41 24.54 47.17
2024-09-21 22:06:43 24.53 47.15
2024-09-21 22:06:44 24.54 47.18
2024-09-21 22:06:46 24.54 47.19
2024-09-21 22:06:47 24.54 47.15
2024-09-21 22:06:49 24.55 47.19
2024-09-21 22:06:50 24.54 47.18
2024-09-21 22:06:52 24.54 47.16
2024-09-21 22:06:53 24.54 47.17
2024-09-21 22:06:55 24.54 47.17
2024-09-21 22:06:56 24.55 47.19
2024-09-21 22:06:58 24.55 47.17
2024-09-21 22:06:59 24.55 47.20
2024-09-21 22:07:01 24.55 47.21
2024-09-21 22:07:03 24.54 47.19
2024-09-21 22:07:04 24.54 47.21
2024-09-21 22:07:06 24.55 47.25
2024-09-21 22:07:07 24.55 47.15
2024-09-21 22:07:09 24.57 47.18
2024-09-21 22:07:10 24.53 47.17
2024-09-21 22:07:12 24.55 47.19
2024-09-21 22:07:13 24.56 47.24
2024-09-21 22:07:15 24.57 47.25
2024-09-21 22:07:16 24.56 47.15
2024-09-21 22:07:18 24.57 47.20
2024-09-21 22:07:19 24.55 47.21
2024-09-21 22:07:21 24.54 47.21
2024-09-21 22:07:22 24.54 47.23
2024-09-21 22:07:24 24.54 47.20
2024-09-21 22:07:25 24.54 47.23
2024-09-21 22:07:27 24.57 47.20
2024-09-21 22:07:28 24.56 47.21
2024-09-21 22:07:30 24.56 47.23
2024-09-21 22:07:31 24.56 47.21
2024-09-21 22:07:33 24.59 47.25
2024-09-21 22:07:34 24.56 47.22
2024-09-21 22:07:36 24.56 47.23
2024-09-21 22:07:37 24.55 47.22
2024-09-21 22:07:39 24.57 47.22
2024-09-21 22:07:40 24.56 47.24
2024-09-21 22:07:42 24.56 47.22
2024-09-21 22:07:43 24.57 47.22
2024-09-21 22:07:45 24.57 47.20
2024-09-21 22:07:46 24.58 47.20
2024-09-21 22:07:48 24.56 47.16
2024-09-21 22:07:49 24.57 47.23
2024-09-21 22:07:51 24.57 47.22
2024-09-21 22:07:52 24.57 47.24
2024-09-21 22:07:54 24.57 47.22
2024-09-21 22:07:55 24.58 47.21
2024-09-21 22:07:57 24.56 47.25
2024-09-21 22:07:58 24.58 47.25
2024-09-21 22:08:00 24.57 47.24
2024-09-21 22:08:01 24.57 47.25
2024-09-21 22:08:03 24.58 47.24
2024-09-21 22:08:05 24.59 47.27
2024-09-21 22:08:06 24.58 47.27
2024-09-21 22:08:08 24.58 47.27
2024-09-21 22:08:09 24.57 47.27
2024-09-21 22:08:11 24.57 47.31
2024-09-21 22:08:12 24.58 47.31
2024-09-21 22:08:14 24.59 47.27
2024-09-21 22:08:15 24.58 47.29
2024-09-21 22:08:17 24.58 47.29
2024-09-21 22:08:18 24.57 47.29
2024-09-21 22:08:20 24.59 47.28
2024-09-21 22:08:21 24.59 47.35
2024-09-21 22:08:23 24.58 47.33
2024-09-21 22:08:24 24.58 47.29
2024-09-21 22:08:26 24.58 47.26
2024-09-21 22:08:27 24.58 47.32
2024-09-21 22:08:29 24.59 47.30
2024-09-21 22:08:30 24.59 47.26
2024-09-21 22:08:32 24.59 47.28
2024-09-21 22:08:33 24.60 47.26
2024-09-21 22:08:35 24.60 47.30
2024-09-21 22:08:36 24.59 47.25
2024-09-21 22:08:38 24.57 47.29
2024-09-21 22:08:39 24.59 47.33
2024-09-21 22:08:41 24.59 47.27
2024-09-21 22:08:42 24.58 47.30
2024-09-21 22:08:44 24.58 47.29
2024-09-21 22:08:45 24.58 47.33
2024-09-21 22:08:47 24.60 47.31
2024-09-21 22:08:48 24.59 47.31
2024-09-21 22:08:50 24.59 47.32
2024-09-21 22:08:51 24.60 47.29
2024-09-21 22:08:53 24.59 47.32
2024-09-21 22:08:54 24.60 47.30
2024-09-21 22:08:56 24.59 47.29
2024-09-21 22:08:57 24.59 47.35
2024-09-21 22:08:59 24.60 47.31
2024-09-21 22:09:00 24.60 47.34
2024-09-21 22:09:02 24.61 47.35
2024-09-21 22:09:04 24.60 47.29
2024-09-21 22:09:05 24.59 47.34
2024-09-21 22:09:07 24.62 47.35
2024-09-21 22:09:08 24.60 47.32
2024-09-21 22:09:10 24.63 47.36
2024-09-21 22:09:11 24.61 47.33
2024-09-21 22:09:13 24.61 47.37
2024-09-21 22:09:14 24.62 47.37
2024-09-21 22:09:16 24.62 47.37
2024-09-21 22:09:17 24.63 47.32
2024-09-21 22:09:19 24.62 47.33
2024-09-21 22:09:20 24.62 47.37
2024-09-21 22:09:22 24.63 47.37
2024-09-21 22:09:23 24.62 47.34
2024-09-21 22:09:25 24.61 47.35
2024-09-21 22:09:26 24.63 47.37
2024-09-21 22:09:28 24.62 47.35
2024-09-21 22:09:29 24.63 47.37
2024-09-21 22:09:31 24.63 47.38
2024-09-21 22:09:32 24.62 47.32
2024-09-21 22:09:34 24.64 47.36
2024-09-21 22:09:35 24.61 47.31
2024-09-21 22:09:37 24.62 47.31
2024-09-21 22:09:38 24.63 47.33
2024-09-21 22:09:40 24.63 47.32
2024-09-21 22:09:41 24.61 47.35
2024-09-21 22:09:43 24.62 47.33
2024-09-21 22:09:44 24.61 47.32
2024-09-21 22:09:46 24.65 47.36
2024-09-21 22:09:47 24.64 47.40
2024-09-21 22:09:49 24.63 47.31
2024-09-21 22:09:50 24.64 47.35
2024-09-21 22:09:52 24.65 47.36
2024-09-21 22:09:53 24.63 47.32
2024-09-21 22:09:55 24.63 47.33
2024-09-21 22:09:56 24.65 47.35
2024-09-21 22:09:58 24.65 47.35
2024-09-21 22:09:59 24.65 47.34
2024-09-21 22:10:01 24.64 47.32
2024-09-21 22:10:02 24.66 47.37
2024-09-21 22:10:04 24.65 47.35
2024-09-21 22:10:06 24.66 47.32
2024-09-21 22:10:07 24.66 47.37
2024-09-21 22:10:09 24.66 47.37
2024-09-21 22:10:10 24.66 47.37
2024-09-21 22:10:12 24.64 47.32
2024-09-21 22:10:13 24.65 47.33
2024-09-21 22:10:15 24.67 47.39
2024-09-21 22:10:16 24.65 47.35
2024-09-21 22:10:18 24.66 47.33
2024-09-21 22:10:19 24.66 47.36
2024-09-21 22:10:21 24.64 47.35
2024-09-21 22:10:22 24.64 47.36
2024-09-21 22:10:24 24.65 47.42
2024-09-21 22:10:25 24.65 47.36
2024-09-21 22:10:27 24.66 47.36
2024-09-21 22:10:28 24.67 47.39
2024-09-21 22:10:30 24.66 47.36
2024-09-21 22:10:31 24.66 47.37
2024-09-21 22:10:33 24.67 47.35
2024-09-21 22:10:34 24.68 47.39
2024-09-21 22:10:36 24.67 47.36
2024-09-21 22:10:37 24.66 47.40
2024-09-21 22:10:39 24.66 47.35
2024-09-21 22:10:40 24.67 47.35
2024-09-21 22:10:42 24.67 47.37
2024-09-21 22:10:43 24.66 47.35
2024-09-21 22:10:45 24.67 47.33
2024-09-21 22:10:46 24.67 47.37
2024-09-21 22:10:48 24.64 47.37
2024-09-21 22:10:49 24.67 47.40
2024-09-21 22:10:51 24.67 47.40
2024-09-21 22:10:52 24.68 47.38
2024-09-21 22:10:54 24.68 47.39
2024-09-21 22:10:55 24.67 47.43
2024-09-21 22:10:57 24.67 47.44
2024-09-21 22:10:58 24.68 47.41
2024-09-21 22:11:00 24.68 47.39
2024-09-21 22:11:01 24.68 47.39
2024-09-21 22:11:03 24.68 47.38
2024-09-21 22:11:04 24.69 47.41
2024-09-21 22:11:06 24.68 47.41
2024-09-21 22:11:08 24.69 47.39
2024-09-21 22:11:09 24.67 47.38
2024-09-21 22:11:11 24.69 47.42
2024-09-21 22:11:12 24.69 47.39
2024-09-21 22:11:14 24.69 47.39
2024-09-21 22:11:15 24.68 47.36
2024-09-21 22:11:17 24.68 47.39
2024-09-21 22:11:18 24.69 47.41
2024-09-21 22:11:20 24.70 47.43
2024-09-21 22:11:21 24.68 47.32
2024-09-21 22:11:23 24.70 47.42
2024-09-21 22:11:24 24.70 47.44
2024-09-21 22:11:26 24.70 47.41
2024-09-21 22:11:27 24.70 47.36
2024-09-21 22:11:29 24.70 47.38
2024-09-21 22:11:30 24.71 47.39
2024-09-21 22:11:32 24.71 47.41
2024-09-21 22:11:33 24.70 47.38
2024-09-21 22:11:35 24.70 47.39
2024-09-21 22:11:36 24.73 47.44
2024-09-21 22:11:38 24.70 47.41
2024-09-21 22:11:39 24.71 47.41
2024-09-21 22:11:41 24.71 47.45
2024-09-21 22:11:42 24.71 47.40
2024-09-21 22:11:44 24.71 47.45
2024-09-21 22:11:45 24.70 47.42
2024-09-21 22:11:47 24.72 47.40
2024-09-21 22:11:48 24.72 47.42
2024-09-21 22:11:50 24.72 47.45
2024-09-21 22:11:51 24.72 47.41
2024-09-21 22:11:53 24.72 47.43
2024-09-21 22:11:54 24.73 47.42
2024-09-21 22:11:56 24.73 47.45
2024-09-21 22:11:57 24.73 47.41
2024-09-21 22:11:59 24.73 47.39
2024-09-21 22:12:00 24.72 47.41
2024-09-21 22:12:02 24.73 47.44
2024-09-21 22:12:03 24.71 47.46
2024-09-21 22:12:05 24.71 47.42
2024-09-21 22:12:06 24.72 47.42
2024-09-21 22:12:08 24.72 47.41
2024-09-21 22:12:10 24.73 47.46
2024-09-21 22:12:11 24.73 47.47
2024-09-21 22:12:13 24.75 47.43
2024-09-21 22:12:14 24.73 47.43
2024-09-21 22:12:16 24.73 47.41
2024-09-21 22:12:17 24.73 47.44
2024-09-21 22:12:19 24.73 47.40
2024-09-21 22:12:20 24.72 47.40
2024-09-21 22:12:22 24.74 47.40
2024-09-21 22:12:23 24.76 47.40
2024-09-21 22:12:25 24.73 47.38
2024-09-21 22:12:26 24.73 47.41
2024-09-21 22:12:28 24.72 47.43
2024-09-21 22:12:29 24.74 47.43
2024-09-21 22:12:31 24.75 47.40
2024-09-21 22:12:32 24.75 47.44
2024-09-21 22:12:34 24.74 47.39
2024-09-21 22:12:35 24.74 47.45
2024-09-21 22:12:37 24.73 47.36
2024-09-21 22:12:38 24.74 47.44
2024-09-21 22:12:40 24.72 47.45
2024-09-21 22:12:41 24.74 47.38
2024-09-21 22:12:43 24.74 47.41
2024-09-21 22:12:44 24.74 47.45
2024-09-21 22:12:46 24.74 47.46
2024-09-21 22:12:47 24.76 47.43
2024-09-21 22:12:49 24.75 47.43
2024-09-21 22:12:50 24.74 47.42
2024-09-21 22:12:52 24.76 47.43
2024-09-21 22:12:53 24.74 47.46
2024-09-21 22:12:55 24.74 47.40
2024-09-21 22:12:56 24.77 47.39
2024-09-21 22:12:58 24.76 47.45
2024-09-21 22:12:59 24.77 47.44
2024-09-21 22:13:01 24.76 47.41
2024-09-21 22:13:02 24.76 47.44
2024-09-21 22:13:04 24.77 47.42
2024-09-21 22:13:05 24.77 47.43
2024-09-21 22:13:07 24.77 47.45
2024-09-21 22:13:08 24.77 47.45
2024-09-21 22:13:10 24.76 47.43
2024-09-21 22:13:12 24.76 47.43
2024-09-21 22:13:13 24.77 47.40
2024-09-21 22:13:15 24.78 47.44
2024-09-21 22:13:16 24.76 47.44
2024-09-21 22:13:18 24.78 47.44
2024-09-21 22:13:19 24.75 47.40
2024-09-21 22:13:21 24.78 47.44
2024-09-21 22:13:22 24.76 47.41
2024-09-21 22:13:24 24.78 47.46
2024-09-21 22:13:25 24.78 47.44
2024-09-21 22:13:27 24.77 47.42
2024-09-21 22:13:28 24.76 47.38
2024-09-21 22:13:30 24.79 47.44
2024-09-21 22:13:31 24.78 47.46
2024-09-21 22:13:33 24.78 47.46
2024-09-21 22:13:34 24.78 47.44
2024-09-21 22:13:36 24.77 47.36
2024-09-21 22:13:37 24.77 47.44
2024-09-21 22:13:39 24.77 47.41
2024-09-21 22:13:40 24.79 47.40
2024-09-21 22:13:42 24.78 47.40
2024-09-21 22:13:43 24.78 47.41
2024-09-21 22:13:45 24.78 47.41
2024-09-21 22:13:46 24.78 47.40
2024-09-21 22:13:48 24.79 47.39
2024-09-21 22:13:49 24.79 47.44
2024-09-21 22:13:51 24.78 47.44
2024-09-21 22:13:52 24.81 47.45
2024-09-21 22:13:54 24.80 47.46
2024-09-21 22:13:55 24.79 47.40
2024-09-21 22:13:57 24.78 47.46
2024-09-21 22:13:58 24.79 47.46
2024-09-21 22:14:00 24.80 47.41
2024-09-21 22:14:01 24.79 47.41
2024-09-21 22:14:03 24.79 47.45
2024-09-21 22:14:04 24.79 47.41
2024-09-21 22:14:06 24.79 47.46
2024-09-21 22:14:07 24.79 47.42
2024-09-21 22:14:09 24.80 47.45
2024-09-21 22:14:11 24.78 47.46
2024-09-21 22:14:12 24.79 47.44
2024-09-21 22:14:14 24.80 47.45
2024-09-21 22:14:15 24.79 47.44
2024-09-21 22:14:17 24.81 47.40
2024-09-21 22:14:18 24.78 47.43
2024-09-21 22:14:20 24.80 47.43
2024-09-21 22:14:21 24.79 47.43
2024-09-21 22:14:23 24.80 47.46
2024-09-21 22:14:24 24.80 47.45
2024-09-21 22:14:26 24.81 47.46
2024-09-21 22:14:27 24.81 47.44
2024-09-21 22:14:29 24.82 47.44
2024-09-21 22:14:30 24.81 47.44
2024-09-21 22:14:32 24.81 47.45
2024-09-21 22:14:33 24.80 47.49
2024-09-21 22:14:35 24.80 47.46
2024-09-21 22:14:36 24.81 47.54
2024-09-21 22:14:38 24.81 47.55
2024-09-21 22:14:39 24.81 47.60
2024-09-21 22:14:41 24.83 47.58
2024-09-21 22:14:42 24.82 47.56
2024-09-21 22:14:44 24.82 47.57
2024-09-21 22:14:45 24.79 47.63
2024-09-21 22:14:47 24.82 47.63
2024-09-21 22:14:48 24.82 47.62
2024-09-21 22:14:50 24.82 47.59
2024-09-21 22:14:51 24.83 47.69
2024-09-21 22:14:53 24.83 47.59
2024-09-21 22:14:54 24.83 47.64
2024-09-21 22:14:56 24.84 47.64
2024-09-21 22:14:57 24.82 47.60
2024-09-21 22:14:59 24.82 47.65
2024-09-21 22:15:00 24.82 47.65
2024-09-21 22:15:02 24.82 47.64
2024-09-21 22:15:03 24.83 47.62
2024-09-21 22:15:05 24.83 47.67
2024-09-21 22:15:06 24.83 47.61
2024-09-21 22:15:08 24.83 47.66
2024-09-21 22:15:09 24.83 47.63
2024-09-21 22:15:11 24.82 47.62
2024-09-21 22:15:13 24.83 47.65
2024-09-21 22:15:14 24.84 47.62
2024-09-21 22:15:16 24.84 47.59
2024-09-21 22:15:17 24.84 47.65
2024-09-21 22:15:19 24.84 47.65
