Timestamp Temperature(°C) Humidity(%)
2024-08-06 23:19:29 25.44 68.55
2024-08-06 23:19:30 25.39 68.44
2024-08-06 23:19:31 25.40 68.33
2024-08-06 23:19:32 25.34 68.18
2024-08-06 23:19:33 25.37 68.16
2024-08-06 23:19:34 25.36 68.15
2024-08-06 23:19:35 25.36 68.13
2024-08-06 23:19:36 25.36 68.07
2024-08-06 23:19:37 25.35 68.16
2024-08-06 23:19:38 25.36 68.21
2024-08-06 23:19:39 25.35 68.24
2024-08-06 23:19:40 25.35 68.22
2024-08-06 23:19:41 25.33 68.30
2024-08-06 23:19:42 25.35 68.14
2024-08-06 23:19:43 25.29 68.01
2024-08-06 23:19:44 25.28 67.88
2024-08-06 23:19:45 25.30 67.80
2024-08-06 23:19:46 25.29 67.73
2024-08-06 23:19:47 25.28 67.74
2024-08-06 23:19:48 25.29 67.67
2024-08-06 23:19:49 25.27 67.75
2024-08-06 23:19:50 25.29 67.88
2024-08-06 23:19:51 25.30 67.97
2024-08-06 23:19:52 25.29 68.03
2024-08-06 23:19:53 25.28 68.10
2024-08-06 23:19:54 25.30 68.20
2024-08-06 23:19:55 25.28 68.17
2024-08-06 23:19:56 25.29 68.16
2024-08-06 23:19:57 25.30 68.20
2024-08-06 23:19:58 25.27 68.25
2024-08-06 23:19:59 25.24 68.31
2024-08-06 23:20:00 25.25 68.34
2024-08-06 23:20:01 25.24 68.44
2024-08-06 23:20:02 25.25 68.53
2024-08-06 23:20:03 25.25 68.55
2024-08-06 23:20:04 25.26 68.66
2024-08-06 23:20:05 25.26 68.69
2024-08-06 23:20:06 25.30 68.72
2024-08-06 23:20:07 25.31 68.79
2024-08-06 23:20:08 25.29 68.84
2024-08-06 23:20:09 25.32 68.85
2024-08-06 23:20:10 25.34 68.80
2024-08-06 23:20:11 25.34 68.75
2024-08-06 23:20:12 25.33 68.74
2024-08-06 23:20:13 25.34 68.73
2024-08-06 23:20:14 25.35 68.75
2024-08-06 23:20:15 25.35 68.75
2024-08-06 23:20:16 25.35 68.76
2024-08-06 23:20:17 25.35 68.77
2024-08-06 23:20:18 25.36 68.75
2024-08-06 23:20:19 25.39 68.76
2024-08-06 23:20:20 25.39 68.75
2024-08-06 23:20:21 25.40 68.72
2024-08-06 23:20:22 25.39 68.71
2024-08-06 23:20:23 25.41 68.75
2024-08-06 23:20:24 25.43 68.70
2024-08-06 23:20:25 25.42 68.75
2024-08-06 23:20:26 25.43 68.73
2024-08-06 23:20:27 25.44 68.67
2024-08-06 23:20:28 25.38 68.25
2024-08-06 23:20:30 25.34 68.13
2024-08-06 23:20:31 25.32 68.08
2024-08-06 23:20:32 25.34 68.08
2024-08-06 23:20:33 25.33 67.97
2024-08-06 23:20:34 25.31 67.97
2024-08-06 23:20:35 25.31 67.97
2024-08-06 23:20:36 25.28 67.97
2024-08-06 23:20:37 25.26 68.00
2024-08-06 23:20:38 25.24 68.01
2024-08-06 23:20:39 25.26 68.00
2024-08-06 23:20:40 25.26 68.08
2024-08-06 23:20:41 25.26 68.24
2024-08-06 23:20:42 25.28 68.18
2024-08-06 23:20:43 25.25 68.02
2024-08-06 23:20:44 25.21 67.87
2024-08-06 23:20:45 25.23 67.82
2024-08-06 23:20:46 25.22 67.65
2024-08-06 23:20:47 25.24 67.53
2024-08-06 23:20:48 25.21 67.45
2024-08-06 23:20:49 25.21 67.42
2024-08-06 23:20:50 25.21 67.41
2024-08-06 23:20:51 25.20 67.39
2024-08-06 23:20:52 25.18 67.45
2024-08-06 23:20:53 25.18 67.49
2024-08-06 23:20:54 25.19 67.49
2024-08-06 23:20:55 25.19 67.53
2024-08-06 23:20:56 25.17 67.62
2024-08-06 23:20:57 25.17 67.67
2024-08-06 23:20:58 25.14 67.74
2024-08-06 23:20:59 25.15 67.77
2024-08-06 23:21:00 25.15 67.74
2024-08-06 23:21:01 25.15 67.74
2024-08-06 23:21:02 25.11 67.76
2024-08-06 23:21:03 25.14 67.87
2024-08-06 23:21:04 25.14 67.91
2024-08-06 23:21:05 25.12 67.95
2024-08-06 23:21:06 25.13 68.03
2024-08-06 23:21:07 25.14 68.07
2024-08-06 23:21:08 25.11 68.14
2024-08-06 23:21:09 25.12 68.16
2024-08-06 23:21:10 25.12 68.27
2024-08-06 23:21:11 25.15 68.33
2024-08-06 23:21:12 25.16 68.41
2024-08-06 23:21:13 25.16 68.42
2024-08-06 23:21:14 25.18 68.49
2024-08-06 23:21:15 25.20 68.44
2024-08-06 23:21:16 25.21 68.49
2024-08-06 23:21:17 25.23 68.52
2024-08-06 23:21:18 25.25 68.53
2024-08-06 23:21:19 25.25 68.52
2024-08-06 23:21:20 25.25 68.51
2024-08-06 23:21:21 25.27 68.52
2024-08-06 23:21:22 25.25 68.47
2024-08-06 23:21:23 25.23 68.46
2024-08-06 23:21:24 25.27 68.44
2024-08-06 23:21:25 25.28 68.35
2024-08-06 23:21:26 25.26 68.28
2024-08-06 23:21:27 25.27 68.24
2024-08-06 23:21:28 25.28 68.23
2024-08-06 23:21:29 25.29 68.12
2024-08-06 23:21:30 25.20 67.87
2024-08-06 23:21:31 25.18 67.86
2024-08-06 23:21:32 25.15 67.83
2024-08-06 23:21:33 25.17 67.88
2024-08-06 23:21:34 25.16 67.87
2024-08-06 23:21:36 25.16 67.88
2024-08-06 23:21:37 25.11 67.86
2024-08-06 23:21:38 25.13 67.90
2024-08-06 23:21:39 25.14 67.93
2024-08-06 23:21:40 25.15 68.01
2024-08-06 23:21:41 25.14 68.05
2024-08-06 23:21:42 25.14 68.05
2024-08-06 23:21:43 25.13 67.91
2024-08-06 23:21:44 25.12 67.80
2024-08-06 23:21:45 25.09 67.68
2024-08-06 23:21:46 25.10 67.55
2024-08-06 23:21:47 25.11 67.44
2024-08-06 23:21:48 25.10 67.34
2024-08-06 23:21:49 25.10 67.31
2024-08-06 23:21:50 25.10 67.33
2024-08-06 23:21:51 25.10 67.41
2024-08-06 23:21:52 25.12 67.55
2024-08-06 23:21:53 25.10 67.61
2024-08-06 23:21:54 25.13 67.65
2024-08-06 23:21:55 25.12 67.65
2024-08-06 23:21:56 25.12 67.70
2024-08-06 23:21:57 25.11 67.62
2024-08-06 23:21:58 25.10 67.66
2024-08-06 23:21:59 25.10 67.69
2024-08-06 23:22:00 25.11 67.80
2024-08-06 23:22:01 25.09 67.83
2024-08-06 23:22:02 25.11 67.90
2024-08-06 23:22:03 25.11 67.88
2024-08-06 23:22:04 25.11 67.96
2024-08-06 23:22:05 25.10 68.00
2024-08-06 23:22:06 25.13 68.01
2024-08-06 23:22:07 25.14 68.08
2024-08-06 23:22:08 25.12 68.14
2024-08-06 23:22:09 25.14 68.15
2024-08-06 23:22:10 25.16 68.20
2024-08-06 23:22:11 25.18 68.21
2024-08-06 23:22:12 25.19 68.26
2024-08-06 23:22:13 25.20 68.35
2024-08-06 23:22:14 25.20 68.39
2024-08-06 23:22:15 25.20 68.42
2024-08-06 23:22:16 25.20 68.46
2024-08-06 23:22:17 25.22 68.49
2024-08-06 23:22:18 25.24 68.55
2024-08-06 23:22:19 25.24 68.56
2024-08-06 23:22:20 25.26 68.56
2024-08-06 23:22:21 25.24 68.52
2024-08-06 23:22:22 25.26 68.55
2024-08-06 23:22:23 25.28 68.48
2024-08-06 23:22:24 25.27 68.45
2024-08-06 23:22:25 25.28 68.42
2024-08-06 23:22:26 25.28 68.40
2024-08-06 23:22:27 25.31 68.36
2024-08-06 23:22:28 25.31 68.34
2024-08-06 23:22:29 25.28 68.05
2024-08-06 23:22:30 25.23 67.94
2024-08-06 23:22:31 25.24 67.88
2024-08-06 23:22:32 25.23 67.77
2024-08-06 23:22:33 25.23 67.76
2024-08-06 23:22:34 25.21 67.72
2024-08-06 23:22:35 25.25 67.76
2024-08-06 23:22:36 25.25 67.77
2024-08-06 23:22:37 25.24 67.79
2024-08-06 23:22:38 25.25 67.77
2024-08-06 23:22:39 25.20 67.76
2024-08-06 23:22:40 25.22 67.79
2024-08-06 23:22:41 25.19 67.68
2024-08-06 23:22:43 25.17 67.60
2024-08-06 23:22:44 25.17 67.56
2024-08-06 23:22:45 25.14 67.53
2024-08-06 23:22:46 25.17 67.44
2024-08-06 23:22:47 25.15 67.33
2024-08-06 23:22:48 25.14 67.29
2024-08-06 23:22:49 25.15 67.29
2024-08-06 23:22:50 25.15 67.25
2024-08-06 23:22:51 25.15 67.33
2024-08-06 23:22:52 25.15 67.41
2024-08-06 23:22:53 25.15 67.46
2024-08-06 23:22:54 25.17 67.53
2024-08-06 23:22:55 25.17 67.56
2024-08-06 23:22:56 25.15 67.58
2024-08-06 23:22:57 25.17 67.64
2024-08-06 23:22:58 25.17 67.67
2024-08-06 23:22:59 25.16 67.74
2024-08-06 23:23:00 25.13 67.66
2024-08-06 23:23:01 25.13 67.64
2024-08-06 23:23:02 25.12 67.70
2024-08-06 23:23:03 25.12 67.73
2024-08-06 23:23:04 25.14 67.76
2024-08-06 23:23:05 25.15 67.81
2024-08-06 23:23:06 25.16 67.79
2024-08-06 23:23:07 25.14 67.82
2024-08-06 23:23:08 25.12 67.86
2024-08-06 23:23:09 25.13 67.89
2024-08-06 23:23:10 25.14 67.98
2024-08-06 23:23:11 25.14 67.95
2024-08-06 23:23:12 25.16 67.98
2024-08-06 23:23:13 25.17 67.98
2024-08-06 23:23:14 25.18 68.03
2024-08-06 23:23:15 25.19 68.05
2024-08-06 23:23:16 25.19 68.02
2024-08-06 23:23:17 25.20 68.02
2024-08-06 23:23:18 25.21 68.05
2024-08-06 23:23:19 25.21 68.12
2024-08-06 23:23:20 25.22 68.13
2024-08-06 23:23:21 25.24 68.18
2024-08-06 23:23:22 25.23 68.12
2024-08-06 23:23:23 25.22 68.13
2024-08-06 23:23:24 25.23 68.14
2024-08-06 23:23:25 25.24 68.13
2024-08-06 23:23:26 25.25 68.08
2024-08-06 23:23:27 25.24 68.06
2024-08-06 23:23:28 25.25 68.05
2024-08-06 23:23:29 25.22 67.99
2024-08-06 23:23:30 25.20 67.76
2024-08-06 23:23:31 25.19 67.76
2024-08-06 23:23:32 25.18 67.73
2024-08-06 23:23:33 25.21 67.78
2024-08-06 23:23:34 25.18 67.72
2024-08-06 23:23:35 25.19 67.72
2024-08-06 23:23:36 25.22 67.74
2024-08-06 23:23:37 25.23 67.77
2024-08-06 23:23:38 25.23 67.81
2024-08-06 23:23:39 25.22 67.83
2024-08-06 23:23:40 25.21 67.85
2024-08-06 23:23:41 25.21 67.77
2024-08-06 23:23:42 25.21 67.68
2024-08-06 23:23:43 25.20 67.52
2024-08-06 23:23:44 25.18 67.42
2024-08-06 23:23:45 25.19 67.31
2024-08-06 23:23:46 25.16 67.20
2024-08-06 23:23:47 25.17 67.17
2024-08-06 23:23:49 25.17 67.09
2024-08-06 23:23:50 25.18 67.10
2024-08-06 23:23:51 25.16 67.12
2024-08-06 23:23:52 25.18 67.19
2024-08-06 23:23:53 25.18 67.14
2024-08-06 23:23:54 25.17 67.19
2024-08-06 23:23:55 25.17 67.18
2024-08-06 23:23:56 25.18 67.27
2024-08-06 23:23:57 25.16 67.26
2024-08-06 23:23:58 25.16 67.30
2024-08-06 23:23:59 25.14 67.37
2024-08-06 23:24:00 25.16 67.52
2024-08-06 23:24:01 25.14 67.51
2024-08-06 23:24:02 25.15 67.55
2024-08-06 23:24:03 25.15 67.60
2024-08-06 23:24:04 25.14 67.70
2024-08-06 23:24:05 25.16 67.70
2024-08-06 23:24:06 25.14 67.74
2024-08-06 23:24:07 25.14 67.80
2024-08-06 23:24:08 25.16 67.81
2024-08-06 23:24:09 25.16 67.86
2024-08-06 23:24:10 25.18 67.97
2024-08-06 23:24:11 25.18 67.99
2024-08-06 23:24:12 25.20 68.07
2024-08-06 23:24:13 25.22 68.08
2024-08-06 23:24:14 25.20 68.07
2024-08-06 23:24:15 25.21 68.07
2024-08-06 23:24:16 25.24 68.10
2024-08-06 23:24:17 25.26 68.10
2024-08-06 23:24:18 25.25 68.12
2024-08-06 23:24:19 25.24 68.07
2024-08-06 23:24:20 25.25 68.05
2024-08-06 23:24:21 25.25 68.02
2024-08-06 23:24:22 25.23 68.02
2024-08-06 23:24:23 25.26 68.00
2024-08-06 23:24:24 25.27 67.98
2024-08-06 23:24:25 25.28 67.93
2024-08-06 23:24:26 25.25 67.87
2024-08-06 23:24:27 25.26 67.83
2024-08-06 23:24:28 25.28 67.83
2024-08-06 23:24:29 25.21 67.56
2024-08-06 23:24:30 25.18 67.39
2024-08-06 23:24:31 25.18 67.31
2024-08-06 23:24:32 25.16 67.25
2024-08-06 23:24:33 25.17 67.18
2024-08-06 23:24:34 25.18 67.15
2024-08-06 23:24:35 25.17 67.14
2024-08-06 23:24:36 25.17 67.13
2024-08-06 23:24:37 25.19 67.15
2024-08-06 23:24:38 25.19 67.15
2024-08-06 23:24:39 25.21 67.24
2024-08-06 23:24:40 25.19 67.33
2024-08-06 23:24:41 25.19 67.30
2024-08-06 23:24:42 25.17 67.16
2024-08-06 23:24:43 25.16 67.10
2024-08-06 23:24:44 25.16 67.00
2024-08-06 23:24:45 25.15 66.88
2024-08-06 23:24:46 25.14 66.76
2024-08-06 23:24:47 25.13 66.66
2024-08-06 23:24:48 25.13 66.66
2024-08-06 23:24:49 25.13 66.67
2024-08-06 23:24:50 25.15 66.73
2024-08-06 23:24:51 25.15 66.73
2024-08-06 23:24:52 25.15 66.78
2024-08-06 23:24:53 25.16 66.87
2024-08-06 23:24:54 25.14 66.95
2024-08-06 23:24:56 25.12 66.82
2024-08-06 23:24:57 25.14 66.93
2024-08-06 23:24:58 25.13 66.91
2024-08-06 23:24:59 25.09 66.84
2024-08-06 23:25:00 25.09 66.96
2024-08-06 23:25:01 25.08 67.00
2024-08-06 23:25:02 25.10 67.06
2024-08-06 23:25:03 25.11 67.11
2024-08-06 23:25:04 25.11 67.15
2024-08-06 23:25:05 25.12 67.26
2024-08-06 23:25:06 25.12 67.28
2024-08-06 23:25:07 25.13 67.35
2024-08-06 23:25:08 25.11 67.39
2024-08-06 23:25:09 25.14 67.41
2024-08-06 23:25:10 25.14 67.52
2024-08-06 23:25:11 25.13 67.53
2024-08-06 23:25:12 25.16 67.59
2024-08-06 23:25:13 25.17 67.59
2024-08-06 23:25:14 25.17 67.60
2024-08-06 23:25:15 25.20 67.64
2024-08-06 23:25:16 25.20 67.68
2024-08-06 23:25:17 25.20 67.72
2024-08-06 23:25:18 25.21 67.85
2024-08-06 23:25:19 25.22 68.06
2024-08-06 23:25:20 25.25 68.06
2024-08-06 23:25:21 25.24 68.28
2024-08-06 23:25:22 25.26 68.27
2024-08-06 23:25:23 25.28 68.22
2024-08-06 23:25:24 25.26 68.14
2024-08-06 23:25:25 25.27 68.09
2024-08-06 23:25:26 25.27 68.11
2024-08-06 23:25:27 25.30 68.02
2024-08-06 23:25:28 25.32 68.02
2024-08-06 23:25:29 25.31 67.95
2024-08-06 23:25:30 25.27 67.48
2024-08-06 23:25:31 25.25 67.32
2024-08-06 23:25:32 25.27 67.25
2024-08-06 23:25:33 25.26 67.22
2024-08-06 23:25:34 25.26 67.29
2024-08-06 23:25:35 25.28 67.19
2024-08-06 23:25:36 25.27 67.17
2024-08-06 23:25:37 25.30 67.13
2024-08-06 23:25:38 25.31 67.11
2024-08-06 23:25:39 25.32 67.11
2024-08-06 23:25:40 25.29 67.07
2024-08-06 23:25:41 25.26 66.94
2024-08-06 23:25:42 25.26 66.98
2024-08-06 23:25:43 25.24 66.81
2024-08-06 23:25:44 25.23 66.75
2024-08-06 23:25:45 25.22 66.62
2024-08-06 23:25:46 25.21 66.54
2024-08-06 23:25:47 25.21 66.42
2024-08-06 23:25:48 25.20 66.39
2024-08-06 23:25:49 25.20 66.36
2024-08-06 23:25:50 25.19 66.37
2024-08-06 23:25:51 25.19 66.40
2024-08-06 23:25:52 25.20 66.53
2024-08-06 23:25:53 25.23 66.57
2024-08-06 23:25:54 25.23 66.52
2024-08-06 23:25:55 25.19 66.63
2024-08-06 23:25:56 25.17 66.67
2024-08-06 23:25:57 25.17 66.69
2024-08-06 23:25:58 25.16 66.68
2024-08-06 23:25:59 25.16 66.66
2024-08-06 23:26:00 25.17 66.71
2024-08-06 23:26:02 25.16 66.71
2024-08-06 23:26:03 25.17 66.76
2024-08-06 23:26:04 25.17 66.78
2024-08-06 23:26:05 25.16 66.84
2024-08-06 23:26:06 25.16 66.86
2024-08-06 23:26:07 25.16 66.91
2024-08-06 23:26:08 25.14 66.96
2024-08-06 23:26:09 25.16 67.01
2024-08-06 23:26:10 25.16 67.10
2024-08-06 23:26:11 25.15 67.15
2024-08-06 23:26:12 25.18 67.24
2024-08-06 23:26:13 25.16 67.29
2024-08-06 23:26:14 25.18 67.38
2024-08-06 23:26:15 25.21 67.60
2024-08-06 23:26:16 25.22 67.65
2024-08-06 23:26:17 25.24 67.90
2024-08-06 23:26:18 25.25 68.06
2024-08-06 23:26:19 25.25 68.05
2024-08-06 23:26:20 25.27 68.06
2024-08-06 23:26:21 25.27 68.01
2024-08-06 23:26:22 25.28 68.02
2024-08-06 23:26:23 25.29 68.01
2024-08-06 23:26:24 25.31 67.93
2024-08-06 23:26:25 25.32 67.91
2024-08-06 23:26:26 25.31 67.86
2024-08-06 23:26:27 25.33 67.84
2024-08-06 23:26:28 25.35 67.75
2024-08-06 23:26:29 25.31 67.34
2024-08-06 23:26:30 25.26 67.13
2024-08-06 23:26:31 25.21 66.99
2024-08-06 23:26:32 25.21 67.08
2024-08-06 23:26:33 25.23 67.06
2024-08-06 23:26:34 25.20 66.97
2024-08-06 23:26:35 25.18 66.95
2024-08-06 23:26:36 25.17 66.92
2024-08-06 23:26:37 25.17 66.90
2024-08-06 23:26:38 25.18 66.92
2024-08-06 23:26:39 25.15 66.96
2024-08-06 23:26:40 25.16 67.01
2024-08-06 23:26:41 25.16 67.05
2024-08-06 23:26:42 25.15 67.11
2024-08-06 23:26:43 25.13 66.99
2024-08-06 23:26:44 25.12 66.95
2024-08-06 23:26:45 25.16 66.85
2024-08-06 23:26:46 25.15 66.85
2024-08-06 23:26:47 25.16 66.77
2024-08-06 23:26:48 25.15 66.68
2024-08-06 23:26:49 25.13 66.67
2024-08-06 23:26:50 25.15 66.72
2024-08-06 23:26:51 25.14 67.01
2024-08-06 23:26:52 25.13 66.90
2024-08-06 23:26:53 25.14 67.02
2024-08-06 23:26:54 25.15 67.05
2024-08-06 23:26:55 25.12 67.04
2024-08-06 23:26:56 25.13 67.00
2024-08-06 23:26:57 25.10 66.91
2024-08-06 23:26:58 25.12 66.99
2024-08-06 23:26:59 25.07 66.94
2024-08-06 23:27:00 25.03 66.95
2024-08-06 23:27:01 25.06 67.00
2024-08-06 23:27:02 25.08 66.97
2024-08-06 23:27:03 25.12 66.98
2024-08-06 23:27:04 25.10 67.01
2024-08-06 23:27:05 25.12 67.01
2024-08-06 23:27:06 25.10 67.06
2024-08-06 23:27:07 25.10 67.09
2024-08-06 23:27:09 25.11 67.15
2024-08-06 23:27:10 25.13 67.21
2024-08-06 23:27:11 25.13 67.23
2024-08-06 23:27:12 25.11 67.37
2024-08-06 23:27:13 25.14 67.44
2024-08-06 23:27:14 25.15 67.49
2024-08-06 23:27:15 25.16 67.49
2024-08-06 23:27:16 25.16 67.51
2024-08-06 23:27:17 25.17 67.54
2024-08-06 23:27:18 25.16 67.47
2024-08-06 23:27:19 25.17 67.45
2024-08-06 23:27:20 25.20 67.47
2024-08-06 23:27:21 25.18 67.42
2024-08-06 23:27:22 25.18 67.43
2024-08-06 23:27:23 25.19 67.38
2024-08-06 23:27:24 25.20 67.37
2024-08-06 23:27:25 25.22 67.33
2024-08-06 23:27:26 25.23 67.31
2024-08-06 23:27:27 25.24 67.31
2024-08-06 23:27:28 25.26 67.36
2024-08-06 23:27:29 25.24 67.32
2024-08-06 23:27:30 25.26 67.28
2024-08-06 23:27:31 25.24 67.04
2024-08-06 23:27:32 25.22 66.77
2024-08-06 23:27:33 25.23 66.69
2024-08-06 23:27:34 25.23 66.78
2024-08-06 23:27:35 25.21 66.71
2024-08-06 23:27:36 25.22 66.71
2024-08-06 23:27:37 25.27 66.74
2024-08-06 23:27:38 25.25 66.66
2024-08-06 23:27:39 25.23 66.63
2024-08-06 23:27:40 25.21 66.80
2024-08-06 23:27:41 25.20 66.80
2024-08-06 23:27:42 25.20 66.72
2024-08-06 23:27:43 25.20 66.58
2024-08-06 23:27:44 25.17 66.48
2024-08-06 23:27:45 25.19 66.37
2024-08-06 23:27:46 25.16 66.26
2024-08-06 23:27:47 25.16 66.19
2024-08-06 23:27:48 25.16 66.15
2024-08-06 23:27:49 25.15 66.08
2024-08-06 23:27:50 25.15 66.05
2024-08-06 23:27:51 25.17 66.08
2024-08-06 23:27:52 25.18 66.20
2024-08-06 23:27:53 25.18 66.14
2024-08-06 23:27:54 25.20 66.14
2024-08-06 23:27:55 25.19 66.20
2024-08-06 23:27:56 25.20 66.34
2024-08-06 23:27:57 25.19 66.35
2024-08-06 23:27:58 25.18 66.41
2024-08-06 23:27:59 25.15 66.40
2024-08-06 23:28:00 25.16 66.53
2024-08-06 23:28:01 25.17 66.57
2024-08-06 23:28:02 25.18 66.55
2024-08-06 23:28:03 25.15 66.63
2024-08-06 23:28:04 25.17 66.80
2024-08-06 23:28:05 25.19 66.87
2024-08-06 23:28:06 25.19 66.97
2024-08-06 23:28:07 25.22 67.04
2024-08-06 23:28:08 25.21 67.10
2024-08-06 23:28:09 25.25 67.14
2024-08-06 23:28:10 25.25 67.24
2024-08-06 23:28:11 25.26 67.24
2024-08-06 23:28:12 25.27 67.32
2024-08-06 23:28:13 25.28 67.31
2024-08-06 23:28:14 25.30 67.25
2024-08-06 23:28:16 25.30 67.18
2024-08-06 23:28:17 25.32 67.17
2024-08-06 23:28:18 25.32 67.12
2024-08-06 23:28:19 25.33 67.08
2024-08-06 23:28:20 25.31 67.10
2024-08-06 23:28:21 25.33 67.14
2024-08-06 23:28:22 25.34 67.09
2024-08-06 23:28:23 25.35 67.08
2024-08-06 23:28:24 25.36 67.05
2024-08-06 23:28:25 25.37 67.04
2024-08-06 23:28:26 25.39 67.04
2024-08-06 23:28:27 25.40 67.04
2024-08-06 23:28:28 25.40 66.99
2024-08-06 23:28:29 25.41 66.94
2024-08-06 23:28:30 25.43 66.69
2024-08-06 23:28:31 25.40 66.57
2024-08-06 23:28:32 25.40 66.42
2024-08-06 23:28:33 25.38 66.31
2024-08-06 23:28:34 25.40 66.20
2024-08-06 23:28:35 25.41 66.14
2024-08-06 23:28:36 25.41 66.12
2024-08-06 23:28:37 25.35 66.05
2024-08-06 23:28:38 25.36 66.05
2024-08-06 23:28:39 25.33 66.06
2024-08-06 23:28:40 25.33 66.06
2024-08-06 23:28:41 25.33 66.10
2024-08-06 23:28:42 25.31 66.05
2024-08-06 23:28:43 25.31 65.97
2024-08-06 23:28:44 25.27 65.87
2024-08-06 23:28:45 25.31 65.81
2024-08-06 23:28:46 25.30 65.74
2024-08-06 23:28:47 25.28 65.53
2024-08-06 23:28:48 25.28 65.44
2024-08-06 23:28:49 25.27 65.47
2024-08-06 23:28:50 25.27 65.43
2024-08-06 23:28:51 25.27 65.54
2024-08-06 23:28:52 25.29 65.58
2024-08-06 23:28:53 25.29 65.69
2024-08-06 23:28:54 25.27 65.72
2024-08-06 23:28:55 25.27 65.85
2024-08-06 23:28:56 25.27 65.88
2024-08-06 23:28:57 25.24 65.87
2024-08-06 23:28:58 25.23 65.87
2024-08-06 23:28:59 25.22 65.93
2024-08-06 23:29:00 25.23 65.96
2024-08-06 23:29:01 25.24 66.02
2024-08-06 23:29:02 25.21 66.23
2024-08-06 23:29:03 25.21 66.34
2024-08-06 23:29:04 25.22 66.48
2024-08-06 23:29:05 25.24 66.52
2024-08-06 23:29:06 25.25 66.60
2024-08-06 23:29:07 25.24 66.69
